id	binomial_name	registration number	shell_length	shell_width	head_length	head_width	flipper_length_1	flipper_width_1	flipper_length_2	flipper_width_2	flipper_length_3	flipper_width_3	flipper_length_4	flipper_width_4	circle_count	measure_count	shell_crack	timestamp	weight
19516	Chelonia mydas	69c5d2d62a885d789c0e0be53e495b81	816	702	136	127	473	443	470	402	415	342	432	384	54	1,0		1694255688	63,051
18575	Lepidochelys olivacea	e9a09606e3a1d4a33b49540ec77d7007	379	299	64	55	261	207	252	224	192	175	222	190	0	3,0		1684295482	28,992
18728	Dermochelys coriacea	3b432ae6fbd0a2dc6af6fa9e70d25290	1894	1002	254	161	1655	1021	1917	883	1637	719	1380	689	33	1,0		1685783886	462,713
23974	Chelonia Mydas	7b3e4afbcc12ce85ebdf58a99e1b1b75	1470	1327	208	262	859	839	935	749	687	503	693	708	71	2,0		1739249108	163,498
21330	Lepidochelys olivacea	0dbc32082776141b17ee024456eb5617	488	388	78	80	320	257	351	273	261	219	288	211	0	4,0		1712560771	32,506
17455	Chelonia mydas	c31c80bb535073ea9b04ee265e76cb8b	794	748	140	162	476	355	475	344	379	364	392	332	71	1,0		1672755117	58,384
24195	Chelonia mydas	dc136f6f7898a4c376e853abc3ac0a8e	1525	1420	254	277	864	781	871	743	784	729	795	706	107	4,0		1741255975	182,94
23769	Lepidochelys olivacea	278aa68de6453e775964c75de6249f20	477	375	96	77	378	273	284	320	279	192	246	216	0	3,0		1737246960	33,312
18075	Lepidochelys olivacea	26415feaff08bdbcf776f0b3e7db3b65	762	621	135	130	487	471	515	415	473	450	464	359	53	3,0		1679100110	47,146
22869	Chelonia mydas	9a2ceaa2b66e31978e526751d3df866c	809	719	125	125	497	436	599	486	401	311	409	387	62	3,0	1	1728238853	66,043
22997	Lepidochelys olivacea	f6ad33745423691680986f8f32c0280b	630	462	95	86	409	333	422	328	326	302	329	248	33	1,0	3	1729412428	40,736
19141	Lepidochelys olivacea	f948aefba2637f6305e2a2706cf7d012	586	496	112	87	379	349	383	290	372	237	338	274	21	3,0		1690415842	38,252
23531	Eretmochelys imbricata	5facaea3dfec7a1443bd637557ce5612	181	111	28	21	72	51	89	54	74	46	66	43	25	4,0		1735151392	20,286
20561	Lepidochelys olivacea	38a47653ebf89f70c354046c28299ab4	401	361	68	76	283	235	300	260	234	194	232	207	0	2,0	1	1704463782	30,555
19753	Lepidochelys olivacea	e10eab33af27a61aa91c0be08778fa95	866	607	133	120	581	485	604	485	459	275	539	358	68	3,0		1696763493	49,072
23020	Chelonia mydas	3c7cc446f007592c869514c672aaa1d3	1015	927	169	175	674	617	626	596	489	448	499	416	70	1,0		1729590169	88,239
22984	Dermochelys coriacea	b095ca58dc919dfb0d480b4edc525f49	2777	1362	423	286	2875	1095	2464	1172	2004	891	1983	1025	77	1,0		1729312335	608,803
23181	Caretta caretta	47530c253145cc47acd64d5619681ef0	326	171	56	37	169	93	175	89	108	82	114	71	36	3,0		1731287044	31,412
22862	chelonia mydas	203525b8ef09ba81f4fc524a95b54c8e	738	593	148	114	402	460	509	437	344	268	336	300	82	2,0	1	1728159293	51,144
17487	Chelonia mydas	c0a9ea1dad5d2c87001110df0ef25624	845	756	130	136	484	467	504	446	370	357	412	381	54	3,0		1673024345	66,568
24328	Chelonia mydas	954d5cefee6833621b10103a308f795e	1609	1359	243	251	1118	673	1049	795	651	833	774	670	110	2,0	5	1742518024	184,44
22110	CHELONIA MYDAS	f9d36d9b0cc35ba772a9cdf18973e543	833	818	146	167	507	484	474	485	419	335	362	391	83	3,0		1720383043	72,201
18990	Lepidochelys olivacea	58f93681dd99abbdbc1b7601ebb55326	752	618	87	109	592	368	495	387	429	373	466	325	43	3,0	3	1688911859	44,356
18080	Lepidochelys olivacea	a6f8e9813f899b8705eec5a908d96989	580	450	89	87	395	352	385	325	280	301	296	205	19	1,0		1679141666	37,712
20081	Chelonia Mydas	d439aa795c2ec462aa0ce86f78fad1e3	1152	1118	171	190	662	656	771	586	557	553	569	508	90	1,0		1699784638	121,93
24078	Chelonia mydas	64b7be77c806f4c6a85f0a6390858241	1595	1507	279	290	744	830	949	772	773	570	844	664	102	3,0		1740140258	197,326
18821	Chelonia mydas	e33f3377b030c5adaf60d77bfccff3c4	1100	979	184	181	670	465	699	598	578	406	495	382	95	1,0	3	1686775961	97,465
22161	Lepidochelys olivacea	b40d2eac49990631794cc3f842760a6d	428	356	65	73	295	216	307	226	236	200	258	183	0	4,0		1720813862	31,419
24957	LEPIDOCHELYS OLIVACEA	35f25000d327433b0aba53e23bdec238	352	269	57	55	209	203	261	159	192	159	211	161	0	1,0		1748546924	27,621
20559	Lepidochelys olivacea	bc59742e9ae5576e745cd556bb1655f2	776	643	141	154	460	492	630	367	487	406	432	379	82	2,0		1704454734	47,704
24713	Chelonia mydas	c57678f5ac4df9384387f268fd670dde	847	806	180	165	506	407	575	510	471	297	386	365	87	2,0		1746067257	74,369
25185	Lepidochelys olivacea	2b4ec62092b1b8d17ee86a22dcbf4ac5	495	449	69	73	319	324	336	264	284	217	297	226	0	1,0	1	1750679324	34,546
23438	Lepidochelys Olivacea	8be2a659e7b60932fce93bab0d0373db	475	407	92	78	321	280	346	258	272	222	247	241	0	1,0		1734280012	32,101
23535	Caretta caretta	2d80ff8e7861c39366c1807e661ff67a	450	251	97	51	215	143	235	112	205	97	185	121	41	3,0	1	1735163302	47,098
18891	Lepidochelys olivacea	c1f14ea4a450adb52655c0b09c39c229	363	336	60	64	275	202	248	202	217	158	186	183	0	1,0		1687699984	27,434
22377	Caretta caretta	86ab2a6fdf0965cd6a4f373978e230d5	1218	609	185	139	544	328	542	292	489	306	501	298	119	4,0	4	1722879844	182,995
19507	Chelonia mydas	8ec17633165b05ec2a7cd3dfea7417a5	921	852	145	154	569	517	642	475	479	394	385	397	67	3,0		1694203555	82,605
23518	Chelonia mydas	54e9e6f58c60ea551f7e2fe399986d50	745	699	113	129	376	400	388	334	373	330	365	325	78	4,0		1735025783	54,565
21955	Chelonia mydas	85947be91554b4e34a9fbe276606a1c5	960	910	145	163	583	569	587	455	507	387	474	418	92	3,0	2	1718936151	82,989
18062	Lepidochelys olivacea	ab7fd8cd0531b738d45294cc500b7c0a	376	296	63	62	245	195	281	253	240	160	255	183	0	4,0		1678971889	28,793
18043	Lepidochelys Olivacea	918eb454d259b47b4b10ce6986c61792	557	454	79	92	350	243	354	321	267	232	298	223	11	2,0		1678856990	35,226
20865	Lepidochelys olivacea	df57daf41feaa8c7c516e03fef65f340	397	324	65	52	256	224	259	217	221	176	213	179	0	3,0		1707532498	29,142
24838	Lepidochelys olivacea	e26e1bce6557f0f722b498bdda62feb6	428	316	67	60	261	194	247	244	240	152	240	180	0	1,0		1747496901	28,716
20346	Chelonia mydas	88d84c5a79440543cf46924751ba4e78	899	785	155	188	458	497	517	403	425	448	421	372	74	1,0	1	1702373396	72,623
19970	LEPIDOCHELYS OLIVACEA	a49986e1b61d5cbbb34c4c412c7b0dd4	815	662	156	99	578	411	543	485	437	426	473	302	66	1,0	5	1698731265	47,133
18157	Caretta caretta	c1436608d977d3894872afa17c8c3c83	1246	653	203	106	598	314	589	306	511	243	471	265	128	1,0		1679865023	191,63
22028	Lepidochelys olivacea	4fd7992f792c10161cb92ac5971a9356	655	534	116	113	490	414	486	402	388	289	376	329	41	1,0	3	1719680127	40,995
19226	Lepidochelys olivacea	95631552bf9c8d5cd1cc8fbeb37741c2	732	544	79	87	470	422	521	419	393	335	426	329	62	1,0		1691188040	44,398
24890	Lepidochelys olivacea	9b404ac4decd55584126361de8b01da4	426	324	67	70	264	208	323	237	208	190	251	213	0	4,0		1747954445	30,895
25074	Chelonia mydas	05e6d870d979dec7fc6dd30ab5a44f81	946	797	160	183	534	528	580	490	482	394	372	372	88	2,0		1749738603	79,238
23466	Chelonia mydas	c73a04c6c8a4cad380d3df19b13035e2	1207	1051	163	249	786	623	606	559	557	517	533	498	83	2,0		1734599659	120,188
17578	Eretmochelys imbricata	1a477fe461f7e8541de72cd6239b05ad	134	87	23	18	72	40	73	45	54	30	53	39	29	3,0	1	1673860663	19,975
20987	Chelonia mydas	5fe6b1fbc2dd2b1112d0a165d8a77700	1004	896	173	210	587	435	612	580	464	449	537	425	88	4,0	2	1708914044	93,62
19514	Chelonia mydas	de3c1d42ed542f5ea7f077ede5626b49	1035	987	197	170	678	530	507	531	485	472	533	380	104			1694249843	96,229
23793	Caretta caretta	e6d5ecaad7a7627bb576a1bbd0ba6e2d	553	264	105	60	257	134	260	150	224	108	201	96	54			1737511023	56,734
24335	Chelonia mydas	982dc5d5b6d2211541e86dd160be4008	1233	1109	224	256	740	679	725	678	573	536	640	405	81	1,0		1742634709	122,568
22821	Chelonia mydas	8def8d5cd24999757a30f1172f1bff12	770	754	138	136	513	419	469	441	404	350	415	324	63	1,0		1727660589	66,837
22289	Chelonia mydas	5c23e93d40141f27452cff118b597455	949	860	144	153	489	471	538	462	422	337	438	334	84	4,0	1	1722038997	73,703
19122	Lepidochelys olivacea	50d8f27af7f9138a88acd7ccbc1c1760	742	589	115	121	601	383	563	361	464	283	455	306	56	4,0		1690310149	43,991
22662	Chelonia mydas	827283618b8cf487560048d13e4ad452	755	704	113	133	415	388	428	476	385	263	350	348	62	4,0	1	1725959216	56,174
24844	Lepidochelys olivacea	0a633d1fdea9e926be99e9e71d05a3f7	368	303	62	71	284	188	285	203	240	217	226	181	0	2,0	1	1747518982	29,16
22913	Lepidochelys olivacea	804b5292740a3fb6b6e26d42195585b8	660	503	98	98	522	344	457	376	343	304	369	263	45	4,0	3	1728687694	41,483
22044	Lepidochelys olivacea	6768f83da56b90c200af48ac7be1e539	855	639	140	113	656	499	535	472	493	441	469	311	83	4,0		1719779209	49,949
24287	Chelonia mydas	f1de02bf58c3070fcb6280c6282d6fbc	1384	1253	228	201	836	741	720	749	647	687	639	532	81	1,0	1	1742099333	149,456
19245	Lepidochelys olivacea	e5e14dc4f5a240cd4d88a735a2abd3bc	399	334	65	59	299	216	261	212					0	4,0	1	1691384085	28,951
25013	Lepidochelys olivacea	e0b5e21479b630f8b34bcdbd784d8ffc	450	342	80	61	299	236	310	272	222	181	240	190	0	4,0		1749019599	31,289
23905	Chelonia mydas	c7611c0d23f61d129179ffe271904802	1254	1002	198	247	665	581	617	567	554	567	578	608	80	4,0	1	1738599088	118,505
21312	LEPIDOCHELYS OLIVACEA	04fd114dc8d0c8fa3465f25ed424f201	580	469	101	87	311	341	412	390	312	247	330	282	22	4,0		1712433542	37,133
21324	Chelonia mydas	997f3ca12acbe8844bdfbbbd140225e8	1579	1414	267	266	948	1003	917	709	689	705	697	703	110	2,0		1712514546	190,067
17444	Caretta caretta	f1f76fcd5e67c6f611d8ab29c3999216	1459	824	246	180	782	327	713	436	609	278	680	291	127	4,0		1672648922	246,624
20570	LEPIDOCHELYS OLIVACEA	17263908e44f9adf7d1c5cb84205bcce	393	342	60	72	314	267	304	182	230	167	203	221	0	3,0		1704594504	29,642
18175	Lepidochelys Olivacea	a43702e80e02bc82db50c28000f0702c	391	330	57	75	302	197	273	227	218	171	254	183	0	4,0		1680003577	28,643
23120	Lepidochelys olivacea	0d56c9e1f9e89df28487438c785eab56	595	487	101	84	455	338	461	332	312	271	329	281	29	1,0	2	1730643577	38,668
19158	Chelonia mydas	214f498415f27634513d6e2eed2f39db	1008	933	166	172	568	558	578	497	485	349	469	447	74	4,0	1	1690570541	92,918
23101	Lepidochelys olivacea	81436183eabae265e68081311b2491f2	777	641	162	133	493	408	494	443	384	355	410	322	78	4,0		1730460139	46,219
20042	Lepidochelys olivacea	bfebaa1136a4e4e2158352882b87a630	380	273	63	62	307	216	268	214	214	191	160	149	0	3,0		1699581692	27,575
23527	Lepidochelys olivacea	794d7dc6361fac73f4fca26a7894c60b	833	688	130	149	631	437	509	434	407	381	486	267	83	3,0	5	1735117438	48,963
18029	Caretta caretta	263dffe171f31f1ca4250c051b84add1	759	395	123	97	343	224	403	203	287	153	311	166	62	2,0		1678709502	95,777
21179	Lepidochelys olivacea	d8aadfacea895afcb3972c4a1b5b3f12	414	324	66	63	299	232	254	249	201	160	202	192	0	1,0		1711066429	29,432
22302	Caretta caretta	6e046af5e79ba1ef6e498e0c9d5caa9c	866	498	146	98	433	235	436	295	406	186	390	204	94	1,0		1722115824	144,808
22011	chelonia mydas	1a22b4e224039ddee002bb7ada44fb06	918	840	148	159	480	467	521	463	477	423	445	477	101	1,0		1719497775	76,467
21506	Lepidochelys olivacea	f3cec4c179f45c088c7443554a5e8bae	381	285	76	50	276	231	280	180	223	173	224	143	0	1,0		1714189310	28,482
19578	lepidochelys olivacea	5872c41cad8e0c7abbed74539dc2b339	381	307	70	63	240	186	236	172	224	161	201	155	0	3,0		1694819268	27,945
19299	Chelonia mydas	34eaf799e6eea321439aed2fcffce844	732	679	152	145	518	380	485	353	319	353	372	323	64	4,0		1691940560	58,809
21503	Lepidochelys olivacea	6f69814c6a89653e9fab4d82fa8c347f	556	452	116	75	396	325	410	344	291	261	280	277	19	1,0		1714162167	36,007
24617	Chelonia mydas	a802def299f07d8e2a8a1133003c7221	1133	992	209	169	621	704	677	666	536	481	504	518	107	4,0		1745110853	111,457
17616	Lepidochelys olivacea	5c27e20a8f060e570d6f8a8fa4432946	436	319	57	80	338	278	308	280	273	211	273	201	0	1,0		1674240634	31,946
22341	Lepidochelys olivacea	4e968059e66f4670e3026d86eabfdd25	463	386	70	60	312	222	313	252	263	186	274	223	0	1,0		1722422105	32,267
22713	Chelonia mydas	e76b88b09b09fbbcfd9a1e54783f9566	1126	1040	160	250	765	622	654	530	508	495	543	419	94	4,0		1726516657	107,682
18590	Chelonia mydas	0eb7505d213fa1d2cc06ffcd251cfdc4	855	849	140	134	564	551	529	567	416	371	458	368	65	1,0	1	1684376892	78,316
24489	Lepidochelys olivacea	57794a7a9cd4980436bf7a1902fae897	764	551	128	127	504	457	544	401	405	316	415	391	47	3,0		1743892601	45,711
25114	Caretta caretta	ac829e7df809df2b1dbc434df5897374	196	99	32	20	89	55	90	58	72	45	88	47	23	1,0	1	1750110044	19,073
24787	Chelonia mydas	5a1ce22ffaf633663f312f62b0b39598	1069	922	196	207	642	586	675	494	513	515	512	479	94	1,0		1747005680	99,951
20870	Lepidochelys olivacea	731bba6fba0d96a728464fe37be667ac	412	296	81	54	248	188	257	203	242	178	260	186	0	1,0		1707564250	29,114
22992	Lepidochelys olivacea	bc6b9bf57d9d2c98053ebe6222e443e3	434	337	73	55	262	204	269	215	250	198	259	200	0	4,0	1	1729389837	30,396
18894	Chelonia Mydas	887b748e3599e934db6b9194c6059763	938	764	145	191	508	499	600	498	449	382	428	406	63	2,0		1687738295	80,057
21741	Lepidochelys olivacea	6234ba22f02051d982ee9bb953131f17	765	604	109	136	553	418	498	446	421	389	353	318	58	4,0		1716875475	43,972
24178	Dermochelys coriacea	017a641a0ecd5089b0fc3c40fe2852dd	1656	806	220	143	1568	792	1608	870	1341	585	1345	689	14	4,0	1	1741039466	417,748
24920	Lepidochelys olivacea	dd54c155fd2179b873892508bc9fc1a6	369	316	66	65	261	202	208	219	206	177	204	156	0	4,0		1748229299	28,614
24212	Lepidochelys olivacea	120c4a140f1d954060e794eb51bc9ee8	808	620	120	121	527	470	491	489	474	313	488	356	65	4,0		1741422992	47,409
18840	Lepidochelys olivacea	72ba3d1c7123e07948b81aa02587fe1a	585	483			414	350	430	278	286	305	301	292	18	2,0		1687000107	37,839
17940	CHELONIA MYDAS	7263daf1a5b85a819ccd17f13a6575a7	793	756	152	163	428	427	507	457	400	357	375	326	71	3,0		1677680881	63,753
23498	chelonia mydas	fb8ee4f8689e00552345fa405faaadf4	1019	963	187	210	635	602	591	454	553	484	484	438	84	2,0		1734848798	101,672
18769	lepidochelys kempii	6f054b3cefec5b7c0b3b00a86ef7ab7a	528	401	83	90	265	189	263	182	211	144	172	176	0	4,0		1686258591	19,843
24972	Caretta caretta	d2f61a9d79331e5a0bed2a36682e84a4	525	261	80	58	258	140	247	127	223	91	186	118	53	2,0		1748687701	53,494
24284	Caretta caretta	a447c5bd83cec93195662355dbfa57b3	1321	744	180	155	650	343	663	363	431	268	425	287	118	3,0		1742084235	211,993
19662	Lepidochelys olivacea	7f097f46f213dba7de4c1e09c17a2003	382	323	68	74	287	176	291	246	229	196	245	168	0	2,0		1695923965	29,156
18799	Chelonia mydas	acdf6c4a29e838fc4aca30be9b4ddf47	1188	1051	184	259	753	629	616	609	579	574	514	531	107	4,0	4	1686548553	124,647
23099	Lepidochelys olivacea	ebfabef670b1fa4cb5195a26a22b4e62	467	367	80	65	343	246	345	273	264	199	264	218	0	2,0		1730425104	32,407
21248	CARETTA CARETTA	86ddab1db3c34ba1b13d2ab696dd34be	297	167	57	29	142	78	150	80	108	62	118	65	16	2,0		1711719479	27,138
23211	Lepidochelys olivacea	5fca011a6681ca3360f620bd4d34841c	770	622	106	139	528	385	537	474	428	346	438	342	52	4,0		1731680761	47,204
22301	Lepidochelys olivacea	b4190e92617ec48de091bb48e1d380b4	366	281	61	57	270	189	267	204	168	161	205	166	0	4,0		1722106499	28,153
23416	Lepidochelys olivacea	5d298fe0599da0caa63be2f2e1c7f67f	391	278	61	51	236	215	261	216	230	163	204	176	0	2,0		1734063737	26,949
22603	Dermochelys coriacea	8c822dcaf3182cd243b496d69cd8679d	1312	631	194	129	1372	680	1240	575	987	472	935	529	0	2,0		1725452573	364,82
21069	Lepidochelys olivacea	4a1c2ce074f1a7ba95a532ee6c797a86	771	639	150	156	534	429	548	477	450	319	466	331	72	2,0		1709818671	47,003
21036	Chelonia mydas	da55eb140918132594f4163c32e00102	814	802	146	96	541	360	466	429	452	330	425	358	89	1,0		1709434352	67,179
17453	Chelonia mydas	4e5121d7733a38e336231958496b7fd9	806	740	148	146	500	405	427	449	374	303	473	319	77	1,0	1	1672738655	66,409
18788	lepidochelys olivacea	f6d0d8d46c08b4a654d883e10ecb7438	423	341	75	60	289	236	281	228	238	194	243	195	0	2,0		1686453560	30,698
21981	Lepidochelys olivacea	5009cb8b94cdf77289632c1e46f734e7	477	393	91	76	355	290	321	308	261	196	311	227	0	1,0		1719198156	33,251
21376	Lepidochelys olivacea	6e6a787601c8007f26291a0838195e15	339	263	49	56	255	187	257	195	191	161	174	140	0	1,0		1712974023	26,772
21667	Chelonia mydas	23256b59a26ab03dc937591f30d81448	863	720	159	119	453	445	453	499	373	328	430	295	66	3,0	1	1716068258	64,705
23550	Lepidochelys olivacea	c6201234adb0dd14e5e467eb90dcfd2b	455	364	72	77	275	273	330	271	301	215	294	199	0	1,0		1735318755	32,289
24910	Lepidochelys olivacea	aa8024216f86b85c0e3063876f56bd1f	678	544	107	111	471	451	507	425	355	291	424	302	47	4,0		1748111241	43,051
19361	Chelonia mydas	5bf9d2c5c8e19ff563e55a4974c852ae	810	740	125	168	482	437	493	444	347	389	311	321	63	2,0		1692543361	65,103
19082	Chelonia mydas	a1c0894a9c141637981442cccd9643e0	954	803	164	144	569	447	461	480	510	379	455	373	66	1,0	1	1689900801	75,515
17513	Chelonia mydas	3a1f3bcb866b3c3eabb3ace149e32dfb	1008	976	208	183	529	415	583	605	553	472	404	405	57	4,0	1	1673200417	90,958
21751	Caretta caretta	3f08b35772e3fd0fb5b942742310d489	197	114	38	23	111	52	108	56	93	40	76	50	29	4,0		1716975296	18,887
19954	Lepidochelys olivacea	44aab2d44ff62e61f07ff254604afbc0	407	294	53	61	296	206	263	256	236	182	234	178	0	4,0	1	1698612552	29,446
22776	caretta caretta	cd24d00b263152d41fd60d7a873fcefb	1215	643	145	155	519	310	490	347	459	260	464	249	126	3,0	5	1727238565	192,564
19549	Lepidochelys olivacea	1be33a2062d8369b43d8d8ed336d7d03	515	447	103	83	382	317	450	305	316	225	261	254	12	2,0		1694575478	35,826
19821	Lepidochelys olivacea	568dbd8d04fc132d7eb06de6431a209c	529	422	118	89	431	304	416	313	296	226	314	228	13	1,0		1697488186	37,574
18378	Eretmochelys imbricata	c49c7b3116754781a4b4c5ee624c698d	227	139	42	34	117	78	113	77	97	57	92	60	27	1,0	1	1682270182	21,204
24695	Lepidochelys olivacea	bf81a5bcbdc36fe0ab4491f3fe34c122	463	366	64	60	313	277	367	256	268	177	238	211	0			1745816269	32,087
21939	Lepidochelys olivacea	d3fde8b0f025697f581a404cd6beee13	707	539	114	89	501	390	627	409	413	353	437	298	54	3,0		1718789302	42,545
21201	Lepidochelys olivacea	dd2552ccecf63fc0ecf5c0297c4bb5d2	773	610	121	105	501	406	517	446	377	291	384	320	53	1,0		1711275556	47,023
21135	Lepidochelys olivacea	30e5f5bc42ce59e3d7c93eae82b131e6	631	482	115	81	422	347	435	339	377	314	405	250	37	4,0		1710576840	39,968
24907	Lepidochelys olivacea	eb1d60e5aabb0c577b67e53f535df9ed	384	306	60	53	258	205	321	242	207	178	233	206	0	4,0		1748077914	28,434
24832	Chelonia mydas	87f520af559d6290f9e55fcfe74a9ff7	1227	1129	251	218	695	702	679	774	627	488	570	510	96	4,0		1747383713	125,775
23873	Chelonia mydas	d108a8c7f3843cb80410a80bc52ef3a0	1117	1050	200	180	767	638	686	553	433	487	525	469	75	1,0		1738256227	103,232
22851	Caretta caretta	19b0711ccc086ffb7f92ca1fea002b35	247	133	42	27	130	76	95	70	99	56	102	51	21	4,0		1727998511	21,796
21175	Lepidochelys olivacea	aaf48550c0e98c4fb208b4828b969826	822	649	140	114	560	468	573	450	435	355	462	331	65	2,0		1711024166	48,443
22198	Lepidochelys olivacea	e61e4ffdd9750b57c51471ee403c6dd0	651	553	96	113	438	427	409	382	333	334	420	283	48	3,0		1721089958	40,645
24047	Chelonia mydas	7f6ba39d4c5801148a6162656c985435	1581	1312	268	243	1021	947	897	872	681	628	740	634	83	2,0		1739835687	192,431
19204	Lepidochelys Olivacea	c48a8a1eb07c5678c2c3c10ffadfa678	568	523			465	380	416	346	342	268	286	260	18	2,0		1691019930	37,82
17575	Dermochelys coriacea	1f2edf30aa033b6e4634c1135367395b	1561	895	280	178	1682	706	1696	852	1423	624	1347	650	20	1,0		1673831599	433,944
17687	Eretmochelys imbricata	a4029f7173aa74cdb144b1c63d70e7a1	400	239	52	49	179	124	207	119	154	93	158	86	38	3,0		1675127973	25,579
23041	Caretta caretta	1c97b2d8c8b4f12835fdefa2890cbd51	207	115	28	20	88	64	109	63	78	46	88	47	28	3,0	1	1729858093	20,062
24629	Dermochelys coriacea	443e7ecdfca0ddff11fa1bee9f74cf80	1237	604	240	148	1251	528	1475	644	901	510	1017	433	0	4,0		1745235826	366,751
17483	Chelonia mydas	867aac2a59fa647151e3cf1e9ca96a60	1098	994	182	209	507	497	542	594	531	526	460	436	79	1,0		1672982438	101,581
23371	CARETTA CARETTA	9520e50414aa8e6d072c41d4ca64783d	674	369	84	47	294	155	321	174	275	154	239	144	60	4,0	2	1733488410	72,17
20078	Lepidochelys olivacea	ef995ba1db3d8837ed50e94de65ef6d0	332	292	54	56	256	157	243	195	204	152	203	143	0	3,0		1699773378	28,125
22449	Lepidochelys olivacea	8b8678a5056dc63385a2cf956c892e77	371	277	48	53	241	185	265	212	219	178	224	150	0	4,0		1723766359	28,093
20864	Chelonia mydas	a5c5bddb54e9678f0eedf5382bf0ad17	1107	1124	162	225	767	569	726	593	531	466	547	536	99	4,0		1707521805	104,181
18714	Caretta caretta	5091c06486c32646fb47d2cb329a105d	415	237	72	39	197	111	222	120	189	93	163	102	40	1,0	1	1685674294	41,618
24624	lepidochelys olivacea	a4e5a1a837adb0480fe3a325bd1c4e77	523	467	81	82	358	259	374	325	241	232	287	227	6	1,0		1745177948	34,686
23450	Caretta Caretta	651b0071a2225eef6ef0a65e2fdfb446	280	145	59	29	129	81	160	67	118	69	119	63	23	1,0	1	1734458712	25,364
20434	Lepidochelys olivacea	ecf0dd1e578d43540cbdae3b78ae040d	697	541	84	131	467	368	456	386	334	271	340	332	55	4,0		1703156448	42,348
